filename,uncompressed_bytes,compressed_bytes,compression_method,local_header_offset,crc32
dMean__Colonocyte_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.8.tsv,285159162,94735653,8,14671250240,3694123244
dMean__Colonocyte_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.14.tsv,275838366,90999150,8,14765986032,879284285
dMean__Colonocyte_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.1.tsv,685623604,226542287,8,14856985322,2877079608
dMean__Colonocyte_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.20.tsv,197890250,65748747,8,15083527748,538199396
dMean__Colonocyte_ct_all/OPTIM_pcs/base_output/base/Cis_eqtls_independent.tsv,2644271,1079180,8,15149276635,1330185326
dMean__Colonocyte_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.12.tsv,407335374,133339990,8,15150355947,676652116
dMean__Colonocyte_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.18.tsv,142384871,47134858,8,15283696077,4251194946
dMean__Colonocyte_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.13.tsv,148867962,48874217,8,15330831075,2757702525
dMean__Epithelial_27_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.3.tsv,231823184,74533280,8,15379705432,3066024192
dMean__Epithelial_27_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.15.tsv,132817500,43125560,8,15454238854,4218681666
dMean__Epithelial_27_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.16.tsv,181764141,59865551,8,15497364557,1853034995
dMean__Epithelial_27_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.4.tsv,175155435,55914000,8,15557230251,3792302753
dMean__Epithelial_27_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.21.tsv,48247085,15695615,8,15613144393,1446405133
dMean__Epithelial_27_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.7.tsv,215130706,69783865,8,15628840151,1795750804
dMean__Epithelial_27_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.22.tsv,95127258,31023301,8,15698624158,394083623
dMean__Epithelial_27_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.11.tsv,240604494,77171751,8,15729647602,3216297961
dMean__Epithelial_27_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.6.tsv,286859946,85848576,8,15806819496,4205151453
dMean__Epithelial_27_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.2.tsv,268460394,86956883,8,15892668214,278866898
dMean__Epithelial_27_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.17.tsv,232772017,75892319,8,15979625239,2541977468
dMean__Epithelial_27_ti_all/OPTIM_pcs/base_output/base/Cis_eqtls_qval.tsv,2581463,1086842,8,16055517701,821964818
dMean__Epithelial_27_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.5.tsv,187897970,60555967,8,16056604671,412746961
dMean__Epithelial_27_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.9.tsv,173509544,56645940,8,16117160780,986809572
dMean__Epithelial_27_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.19.tsv,310822890,101412016,8,16173806862,3553631457
dMean__Epithelial_27_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.10.tsv,176384569,56248860,8,16275219021,2182562294
dMean__Epithelial_27_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.8.tsv,150544057,48810400,8,16331468024,1106946345
dMean__Epithelial_27_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.14.tsv,152745264,49255910,8,16380278566,2550614542
dMean__Epithelial_27_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.1.tsv,382408387,123141868,8,16429534619,3138030337
dMean__Epithelial_27_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.20.tsv,115118069,37405748,8,16552676629,2624498350
dMean__Epithelial_27_ti_all/OPTIM_pcs/base_output/base/Cis_eqtls_independent.tsv,10067,4503,8,16590082520,2109648905
dMean__Epithelial_27_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.12.tsv,217157082,69313309,8,16590087158,2642717117
dMean__Epithelial_27_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.18.tsv,67852093,21952275,8,16659400610,3405112893
dMean__Epithelial_27_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.13.tsv,79974993,25670959,8,16681353028,2891087875
dMean__Epithelial_12_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.3.tsv,321899769,106898855,8,16707024130,2713831045
dMean__Epithelial_12_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.15.tsv,188258382,62837597,8,16813923127,1332635888
dMean__Epithelial_12_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.16.tsv,274863749,92868625,8,16876760867,2082981893
dMean__Epithelial_12_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.4.tsv,238429235,78819587,8,16969629635,2017254079
dMean__Epithelial_12_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.21.tsv,70569093,23597272,8,17048449364,2522385321
dMean__Epithelial_12_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.7.tsv,289971539,97022922,8,17072046779,2928299859
dMean__Epithelial_12_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.22.tsv,131847662,44098831,8,17169069843,1544979162
dMean__Epithelial_12_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.11.tsv,314724024,104141581,8,17213168817,769452453
dMean__Epithelial_12_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.6.tsv,415249413,131000887,8,17317310541,3334449262
dMean__Epithelial_12_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.2.tsv,379553037,126616707,8,17448311570,1925621027
dMean__Epithelial_12_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.17.tsv,329254156,110229890,8,17574928419,1016208326
dMean__Epithelial_12_ti_all/OPTIM_pcs/base_output/base/Cis_eqtls_qval.tsv,3591215,1549403,8,17685158452,791504183
dMean__Epithelial_12_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.5.tsv,264890088,88103186,8,17686707983,3727546445
dMean__Epithelial_12_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.9.tsv,236012464,79347206,8,17774811311,2068876993
dMean__Epithelial_12_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.19.tsv,450521668,150839246,8,17854158659,3104253841
dMean__Epithelial_12_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.10.tsv,235502859,77500158,8,18004998048,4142626652
dMean__Epithelial_12_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.8.tsv,211650819,70825505,8,18082498349,875205966
dMean__Epithelial_12_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.14.tsv,214660040,71300285,8,18153323996,102273816
dMean__Epithelial_12_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.1.tsv,530518124,176415605,8,18224624424,2248113743
dMean__Epithelial_12_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.20.tsv,152507437,50950665,8,18401040171,1582502735
dMean__Epithelial_12_ti_all/OPTIM_pcs/base_output/base/Cis_eqtls_independent.tsv,551583,226465,8,18451990979,438756553
dMean__Epithelial_12_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.12.tsv,307648667,101475409,8,18452217579,2316884155
dMean__Epithelial_12_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.18.tsv,102140713,34065919,8,18553693131,644462533
dMean__Epithelial_12_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.13.tsv,109134619,36157406,8,18587759193,226226635
dMean__Epithelial_6_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.3.tsv,305855333,101751610,8,18623916742,3893377454
dMean__Epithelial_6_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.15.tsv,173111709,57907580,8,18725668493,1659995485
dMean__Epithelial_6_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.16.tsv,247190331,83672996,8,18783576215,3887082900
dMean__Epithelial_6_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.4.tsv,220613628,73172268,8,18867249353,988542767
dMean__Epithelial_6_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.21.tsv,64446095,21583801,8,18940421762,626091291
dMean__Epithelial_6_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.7.tsv,271479906,91024786,8,18962005705,3035898601
dMean__Epithelial_6_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.22.tsv,123996641,41533985,8,19053030632,40128240
dMean__Epithelial_6_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.11.tsv,299001702,99193990,8,19094564759,4037789669
dMean__Epithelial_6_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.6.tsv,376070092,119626242,8,19193758891,853504485
dMean__Epithelial_6_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.2.tsv,345021326,115355524,8,19313385274,3191642053
dMean__Epithelial_6_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.17.tsv,307380958,103050199,8,19428740939,3591153026
dMean__Epithelial_6_ti_all/OPTIM_pcs/base_output/base/Cis_eqtls_qval.tsv,3321108,1431076,8,19531791280,3831566668
dMean__Epithelial_6_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.5.tsv,242651915,80907045,8,19533222483,278034733
dMean__Epithelial_6_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.9.tsv,219341708,73896202,8,19614129669,588112949
dMean__Epithelial_6_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.19.tsv,406312498,136335923,8,19688026012,157953005
dMean__Epithelial_6_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.10.tsv,220913997,72926634,8,19824362077,2317413548
dMean__Epithelial_6_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.8.tsv,191192480,64106185,8,19897288853,2689249110
dMean__Epithelial_6_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.14.tsv,199822281,66511174,8,19961395179,3235941480
dMean__Epithelial_6_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.1.tsv,487891360,162580638,8,20027906495,3643163659
dMean__Epithelial_6_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.20.tsv,143618926,48112938,8,20190487274,2077445948
dMean__Epithelial_6_ti_all/OPTIM_pcs/base_output/base/Cis_eqtls_independent.tsv,435452,178586,8,20238600354,3814933674
dMean__Epithelial_6_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.12.tsv,286360568,94640134,8,20238779074,3490505056
dMean__Epithelial_6_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.18.tsv,96256455,32180688,8,20333419350,216226975
dMean__Epithelial_6_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.13.tsv,103253352,34294791,8,20365600180,590112641
dMean__Myeloid_8_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.3.tsv,251944664,82454024,8,20399895113,1735343946
dMean__Myeloid_8_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.15.tsv,137350714,45279945,8,20482349275,3878815455
dMean__Myeloid_8_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.16.tsv,202640378,67791187,8,20527629359,820948206
dMean__Myeloid_8_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.4.tsv,182305713,59404663,8,20595420685,21705956
dMean__Myeloid_8_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.21.tsv,52267906,17282106,8,20654825486,62699153
dMean__Myeloid_8_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.7.tsv,221385673,73114045,8,20672107731,4096144876
dMean__Myeloid_8_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.22.tsv,105630831,34939505,8,20745221914,3243639001
dMean__Myeloid_8_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.11.tsv,243721392,79572407,8,20780161558,3525446955
dMean__Myeloid_8_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.6.tsv,336603039,103072896,8,20859734104,2756897442
dMean__Myeloid_8_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.2.tsv,293495329,96712924,8,20962807138,3222073013
dMean__Myeloid_8_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.17.tsv,261986685,86726256,8,21059520200,1915044350
dMean__Myeloid_8_ti_all/OPTIM_pcs/base_output/base/Cis_eqtls_qval.tsv,2796981,1191701,8,21146246595,4024658416
dMean__Myeloid_8_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.5.tsv,197435473,64779802,8,21147438420,562869331
dMean__Myeloid_8_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.9.tsv,177839538,59005161,8,21212218360,1548811227
dMean__Myeloid_8_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.19.tsv,376805946,124713638,8,21271223659,2620431325
dMean__Myeloid_8_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.10.tsv,187938300,61002476,8,21395937436,1276621792
dMean__Myeloid_8_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.8.tsv,148186121,48859353,8,21456940051,3532867416
dMean__Myeloid_8_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.14.tsv,166084169,54427978,8,21505799542,1154052153
dMean__Myeloid_8_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.1.tsv,409512429,133958206,8,21560227659,2646182354
dMean__Myeloid_8_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.20.tsv,122442057,40397105,8,21694186003,4098467696
dMean__Myeloid_8_ti_all/OPTIM_pcs/base_output/base/Cis_eqtls_independent.tsv,58942,24950,8,21734583247,3653603836
dMean__Myeloid_8_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.12.tsv,254653905,82720811,8,21734608328,1562068516
dMean__Myeloid_8_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.18.tsv,73196389,24099672,8,21817329278,342999392
dMean__Myeloid_8_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.13.tsv,88248649,28794431,8,21841429089,1623871014
dMean__B_4_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.3.tsv,265331040,87356013,8,21870223659,533344704
dMean__B_4_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.15.tsv,146652506,48632114,8,21957579804,1203711880
dMean__B_4_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.16.tsv,219173311,73683419,8,22006212051,1823760150
dMean__B_4_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.4.tsv,192568368,63296339,8,22079895603,2241296488
dMean__B_4_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.21.tsv,59375986,19723555,8,22143192074,826127680
dMean__B_4_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.7.tsv,229911963,76246681,8,22162915762,2402888100
dMean__B_4_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.22.tsv,126785583,42172755,8,22239162575,3432551586
dMean__B_4_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.11.tsv,255837702,84087009,8,22281335463,1529485552
dMean__B_4_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.6.tsv,364540282,112935485,8,22365422605,1002236089
dMean__B_4_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.2.tsv,318295984,105487457,8,22478358222,4003054458
dMean__B_4_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.17.tsv,281042823,93440414,8,22583845811,3163965070
dMean__B_4_ct_all/OPTIM_pcs/base_output/base/Cis_eqtls_qval.tsv,3022771,1295131,8,22677286358,1993953999
dMean__B_4_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.5.tsv,213926950,70669144,8,22678581607,1478645833
dMean__B_4_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.9.tsv,185263830,61872461,8,22749250883,1391017457
dMean__B_4_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.19.tsv,390054926,129702113,8,22811123476,3900529219
