dataset_key,dataset_id,modality,suspension_type,assay,author_cell_type,cohort,gene,cell_threshold,status,gene_status,gene_feature_present,eligible_donors,observed_donors,retained_cells,observed_retained_cells,donors_with_gene_umis_gt0,donor_weighted_median_log2_cpm1,donor_weighted_median_cpm,donor_weighted_median_detection_fraction,observed_detection_fraction,minimum_log2_cpm1,maximum_log2_cpm1,all_feature_umis,positive_denominator_donors
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,CholMucus,Control,UBASH3A,50,no_eligible_donors,present,True,0,4,0,10,0,,,,,,,0,0
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Fibroblast,Control,BCL2L11,20,evaluable_descriptive,present,True,2,6,234,258,2,4.533235021099202,34.209508917593816,0.11294117647058823,0.04700854700854701,3.1184681393266223,5.948001902871782,635774,2
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Fibroblast,Control,ETS2,20,evaluable_descriptive,present,True,2,6,234,258,2,6.977735225472793,141.57873610146441,0.325,0.20085470085470086,6.246509992258801,7.708960458686786,635774,2
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Fibroblast,Control,PFKFB3,20,evaluable_descriptive,present,True,2,6,234,258,1,1.3788838798437986,2.881744723525411,0.0075,0.01282051282051282,0.0,2.757767759687597,635774,2
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Fibroblast,Control,PRKD2,20,evaluable_descriptive,present,True,2,6,234,258,1,1.703391842372385,4.8029078725423515,0.0125,0.021367521367521368,0.0,3.40678368474477,635774,2
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Fibroblast,Control,UBASH3A,20,evaluable_descriptive,present,True,2,6,234,258,1,1.137850148992504,1.9211631490169405,0.005,0.008547008547008548,0.0,2.275700297985008,635774,2
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Fibroblast,Control,BCL2L11,50,evaluable_descriptive,present,True,1,6,200,258,1,3.1184681393266223,7.684652596067762,0.02,0.02,3.1184681393266223,3.1184681393266223,520518,1
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Fibroblast,Control,ETS2,50,evaluable_descriptive,present,True,1,6,200,258,1,6.246509992258801,74.92536281166069,0.15,0.15,6.246509992258801,6.246509992258801,520518,1
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Fibroblast,Control,PFKFB3,50,evaluable_descriptive,present,True,1,6,200,258,1,2.757767759687597,5.763489447050822,0.015,0.015,2.757767759687597,2.757767759687597,520518,1
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Fibroblast,Control,PRKD2,50,evaluable_descriptive,present,True,1,6,200,258,1,3.40678368474477,9.605815745084703,0.025,0.025,3.40678368474477,3.40678368474477,520518,1
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Fibroblast,Control,UBASH3A,50,evaluable_descriptive,present,True,1,6,200,258,1,2.275700297985008,3.842326298033881,0.01,0.01,2.275700297985008,2.275700297985008,520518,1
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Hepato,Control,BCL2L11,20,evaluable_descriptive,present,True,2,6,384,430,2,4.2709952095708426,22.35107008528646,0.06735496558505408,0.033854166666666664,3.3526963890051547,5.189294030136531,1037175,2
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Hepato,Control,ETS2,20,evaluable_descriptive,present,True,2,6,384,430,2,6.767737586723587,117.93634291620134,0.3100294985250738,0.19010416666666666,6.155195592075612,7.380279581371564,1037175,2
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Hepato,Control,PFKFB3,20,evaluable_descriptive,present,True,2,6,384,430,2,4.452132331512037,21.04442006505949,0.052507374631268436,0.041666666666666664,4.28029715625188,4.623967506772194,1037175,2
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Hepato,Control,PRKD2,20,evaluable_descriptive,present,True,2,6,384,430,1,2.0960645274724565,8.63958751153385,0.022123893805309734,0.0390625,0.0,4.192129054944913,1037175,2
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Hepato,Control,UBASH3A,20,evaluable_descriptive,present,True,2,6,384,430,0,0.0,0.0,0.0,0.0,0.0,0.0,1037175,2
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Hepato,Control,BCL2L11,50,evaluable_descriptive,present,True,1,6,339,430,1,3.3526963890051547,9.215560012302774,0.02359882005899705,0.02359882005899705,3.3526963890051547,3.3526963890051547,868097,1
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Hepato,Control,ETS2,50,evaluable_descriptive,present,True,1,6,339,430,1,6.155195592075612,70.26864509380864,0.15339233038348082,0.15339233038348082,6.155195592075612,6.155195592075612,868097,1
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Hepato,Control,PFKFB3,50,evaluable_descriptive,present,True,1,6,339,430,1,4.28029715625188,18.431120024605548,0.038348082595870206,0.038348082595870206,4.28029715625188,4.28029715625188,868097,1
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Hepato,Control,PRKD2,50,evaluable_descriptive,present,True,1,6,339,430,1,4.192129054944913,17.2791750230677,0.04424778761061947,0.04424778761061947,4.192129054944913,4.192129054944913,868097,1
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Hepato,Control,UBASH3A,50,evaluable_descriptive,present,True,1,6,339,430,0,0.0,0.0,0.0,0.0,0.0,0.0,868097,1
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Hepato--Mac,Control,BCL2L11,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Hepato--Mac,Control,ETS2,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Hepato--Mac,Control,PFKFB3,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Hepato--Mac,Control,PRKD2,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Hepato--Mac,Control,UBASH3A,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Hepato--Mac,Control,BCL2L11,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Hepato--Mac,Control,ETS2,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Hepato--Mac,Control,PFKFB3,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Hepato--Mac,Control,PRKD2,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Hepato--Mac,Control,UBASH3A,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,I-Hepato,Control,BCL2L11,20,evaluable_descriptive,present,True,5,6,1187,1199,4,2.984622041303973,6.91517935303468,0.1016949152542373,0.10109519797809605,0.0,4.5776279500474875,8735322,5
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,I-Hepato,Control,ETS2,20,evaluable_descriptive,present,True,5,6,1187,1199,5,6.794121254914432,109.97733510572169,0.5549738219895288,0.5299073294018534,6.080208629123179,7.952447221568562,8735322,5
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,I-Hepato,Control,PFKFB3,20,evaluable_descriptive,present,True,5,6,1187,1199,5,3.277187936424533,8.694644099234871,0.0410958904109589,0.037910699241786014,2.2896309484594037,3.9396844992523885,8735322,5
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,I-Hepato,Control,PRKD2,20,evaluable_descriptive,present,True,5,6,1187,1199,4,2.888679497780162,6.40592273313269,0.045714285714285714,0.038753159224936815,0.0,3.6545339321081567,8735322,5
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,I-Hepato,Control,UBASH3A,20,evaluable_descriptive,present,True,5,6,1187,1199,0,0.0,0.0,0.0,0.0,0.0,0.0,8735322,5
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,I-Hepato,Control,BCL2L11,50,evaluable_descriptive,present,True,5,6,1187,1199,4,2.984622041303973,6.91517935303468,0.1016949152542373,0.10109519797809605,0.0,4.5776279500474875,8735322,5
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,I-Hepato,Control,ETS2,50,evaluable_descriptive,present,True,5,6,1187,1199,5,6.794121254914432,109.97733510572169,0.5549738219895288,0.5299073294018534,6.080208629123179,7.952447221568562,8735322,5
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,I-Hepato,Control,PFKFB3,50,evaluable_descriptive,present,True,5,6,1187,1199,5,3.277187936424533,8.694644099234871,0.0410958904109589,0.037910699241786014,2.2896309484594037,3.9396844992523885,8735322,5
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,I-Hepato,Control,PRKD2,50,evaluable_descriptive,present,True,5,6,1187,1199,4,2.888679497780162,6.40592273313269,0.045714285714285714,0.038753159224936815,0.0,3.6545339321081567,8735322,5
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,I-Hepato,Control,UBASH3A,50,evaluable_descriptive,present,True,5,6,1187,1199,0,0.0,0.0,0.0,0.0,0.0,0.0,8735322,5
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Kupffer,Control,BCL2L11,20,evaluable_descriptive,present,True,6,6,857,857,5,3.5595520379707035,10.959602546964476,0.029892620125893644,0.03267211201866978,0.0,4.542690717827576,2526464,6
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Kupffer,Control,ETS2,20,evaluable_descriptive,present,True,6,6,857,857,6,7.267848902775222,153.11496056135593,0.40164319248826286,0.2847141190198366,5.992962562044136,7.694342237627619,2526464,6
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Kupffer,Control,PFKFB3,20,evaluable_descriptive,present,True,6,6,857,857,6,5.824344949840723,61.592143796000805,0.1569227730594509,0.11785297549591599,4.116776613964853,7.261447037904055,2526464,6
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Kupffer,Control,PRKD2,20,evaluable_descriptive,present,True,6,6,857,857,3,1.4338233661576834,3.149368236731712,0.00819672131147541,0.021003500583430573,0.0,3.332648738279255,2526464,6
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Kupffer,Control,UBASH3A,20,evaluable_descriptive,present,True,6,6,857,857,1,0.0,0.0,0.0,0.003500583430571762,0.0,1.8823116224558334,2526464,6
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Kupffer,Control,BCL2L11,50,evaluable_descriptive,present,True,4,6,804,857,4,3.5595520379707035,10.959602546964476,0.029892620125893644,0.03233830845771144,2.8676467323153667,4.542690717827576,2315752,4
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Kupffer,Control,ETS2,50,evaluable_descriptive,present,True,4,6,804,857,4,6.965377128181149,126.60543678462159,0.3412606788270607,0.27487562189054726,5.992962562044136,7.694342237627619,2315752,4
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Kupffer,Control,PFKFB3,50,evaluable_descriptive,present,True,4,6,804,857,4,5.824344949840723,61.592143796000805,0.1569227730594509,0.11194029850746269,4.800461448962145,7.261447037904055,2315752,4
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Kupffer,Control,PRKD2,50,evaluable_descriptive,present,True,4,6,804,857,3,3.091570972572112,7.627123197860321,0.020017052280742548,0.022388059701492536,0.0,3.332648738279255,2315752,4
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Kupffer,Control,UBASH3A,50,evaluable_descriptive,present,True,4,6,804,857,1,0.0,0.0,0.0,0.0037313432835820895,0.0,1.8823116224558334,2315752,4
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Kupffer--LSEC-Doublet,Control,BCL2L11,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Kupffer--LSEC-Doublet,Control,ETS2,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Kupffer--LSEC-Doublet,Control,PFKFB3,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Kupffer--LSEC-Doublet,Control,PRKD2,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Kupffer--LSEC-Doublet,Control,UBASH3A,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Kupffer--LSEC-Doublet,Control,BCL2L11,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Kupffer--LSEC-Doublet,Control,ETS2,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Kupffer--LSEC-Doublet,Control,PFKFB3,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Kupffer--LSEC-Doublet,Control,PRKD2,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Kupffer--LSEC-Doublet,Control,UBASH3A,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,LAM-like,Control,BCL2L11,20,evaluable_descriptive,present,True,3,5,181,206,3,4.2749676336922375,18.35947110035654,0.09523809523809523,0.09392265193370165,4.150100455502636,5.306844347190897,928538,3
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,LAM-like,Control,ETS2,20,evaluable_descriptive,present,True,3,5,181,206,3,6.169723709829382,70.98995492137861,0.2608695652173913,0.287292817679558,5.879606590862845,7.396976987291403,928538,3
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,LAM-like,Control,PFKFB3,20,evaluable_descriptive,present,True,3,5,181,206,3,5.306844347190897,38.58396836114594,0.09523809523809523,0.27071823204419887,4.150100455502636,6.21796514804177,928538,3
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,LAM-like,Control,PRKD2,20,evaluable_descriptive,present,True,3,5,181,206,1,0.0,0.0,0.0,0.016574585635359115,0.0,2.2240076094263643,928538,3
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,LAM-like,Control,UBASH3A,20,evaluable_descriptive,present,True,3,5,181,206,0,0.0,0.0,0.0,0.0,0.0,0.0,928538,3
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,LAM-like,Control,BCL2L11,50,evaluable_descriptive,present,True,1,5,137,206,1,4.2749676336922375,18.35947110035654,0.10218978102189781,0.10218978102189781,4.2749676336922375,4.2749676336922375,817017,1
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,LAM-like,Control,ETS2,50,evaluable_descriptive,present,True,1,5,137,206,1,6.169723709829382,70.98995492137861,0.32116788321167883,0.32116788321167883,6.169723709829382,6.169723709829382,817017,1
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,LAM-like,Control,PFKFB3,50,evaluable_descriptive,present,True,1,5,137,206,1,6.21796514804177,73.43788440142616,0.3357664233576642,0.3357664233576642,6.21796514804177,6.21796514804177,817017,1
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,LAM-like,Control,PRKD2,50,evaluable_descriptive,present,True,1,5,137,206,1,2.2240076094263643,3.671894220071308,0.021897810218978103,0.021897810218978103,2.2240076094263643,2.2240076094263643,817017,1
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,LAM-like,Control,UBASH3A,50,evaluable_descriptive,present,True,1,5,137,206,0,0.0,0.0,0.0,0.0,0.0,0.0,817017,1
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,MHCII,Control,BCL2L11,20,evaluable_descriptive,present,True,2,6,72,109,2,3.3763198516259125,9.457628646679343,0.027799227799227798,0.027777777777777776,3.204867208825987,3.5477724944258378,215150,2
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,MHCII,Control,ETS2,20,evaluable_descriptive,present,True,2,6,72,109,2,7.5833179453269395,190.78892072058497,0.432046332046332,0.4305555555555556,7.5704232103651625,7.5962126802887155,215150,2
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,MHCII,Control,PFKFB3,20,evaluable_descriptive,present,True,2,6,72,109,2,6.045456999706281,70.71308271528822,0.16833976833976833,0.16666666666666666,5.452149334879796,6.638764664532766,215150,2
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,MHCII,Control,PRKD2,20,evaluable_descriptive,present,True,2,6,72,109,2,3.8361034238018092,13.5679496627507,0.027799227799227798,0.027777777777777776,3.5477724944258378,4.124434353177781,215150,2
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,MHCII,Control,UBASH3A,20,evaluable_descriptive,present,True,2,6,72,109,0,0.0,0.0,0.0,0.0,0.0,0.0,215150,2
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,MHCII,Control,BCL2L11,50,no_eligible_donors,present,True,0,6,0,109,0,,,,,,,0,0
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,MHCII,Control,ETS2,50,no_eligible_donors,present,True,0,6,0,109,0,,,,,,,0,0
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,MHCII,Control,PFKFB3,50,no_eligible_donors,present,True,0,6,0,109,0,,,,,,,0,0
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,MHCII,Control,PRKD2,50,no_eligible_donors,present,True,0,6,0,109,0,,,,,,,0,0
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,MHCII,Control,UBASH3A,50,no_eligible_donors,present,True,0,6,0,109,0,,,,,,,0,0
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Mac--B-Doublet,Control,BCL2L11,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Mac--B-Doublet,Control,ETS2,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Mac--B-Doublet,Control,PFKFB3,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Mac--B-Doublet,Control,PRKD2,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Mac--B-Doublet,Control,UBASH3A,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Mac--B-Doublet,Control,BCL2L11,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Mac--B-Doublet,Control,ETS2,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Mac--B-Doublet,Control,PFKFB3,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Mac--B-Doublet,Control,PRKD2,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Mac--B-Doublet,Control,UBASH3A,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Mac--Fibro-Doublet,Control,BCL2L11,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Mac--Fibro-Doublet,Control,ETS2,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Mac--Fibro-Doublet,Control,PFKFB3,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Mac--Fibro-Doublet,Control,PRKD2,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Mac--Fibro-Doublet,Control,UBASH3A,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Mac--Fibro-Doublet,Control,BCL2L11,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Mac--Fibro-Doublet,Control,ETS2,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Mac--Fibro-Doublet,Control,PFKFB3,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Mac--Fibro-Doublet,Control,PRKD2,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,Mac--Fibro-Doublet,Control,UBASH3A,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,MatB,Control,BCL2L11,20,evaluable_descriptive,present,True,2,5,179,201,2,4.036726790312013,15.42799957721665,0.039230769230769236,0.03910614525139665,3.9741174025544583,4.099336178069568,519646,2
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,MatB,Control,ETS2,20,evaluable_descriptive,present,True,2,5,179,201,2,6.621126238833401,116.36080423403587,0.31583333333333335,0.2849162011173184,5.740295692313118,7.501956785353685,519646,2
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,MatB,Control,PFKFB3,20,evaluable_descriptive,present,True,2,5,179,201,2,3.1221284686052257,7.713999788608325,0.022948717948717952,0.0223463687150838,3.063115671444928,3.181141265765523,519646,2
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,MatB,Control,PRKD2,20,evaluable_descriptive,present,True,2,5,179,201,2,2.2790946438504927,3.8569998943041623,0.011474358974358976,0.0111731843575419,2.2261626389997877,2.332026648701198,519646,2
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,MatB,Control,UBASH3A,20,evaluable_descriptive,present,True,2,5,179,201,0,0.0,0.0,0.0,0.0,0.0,0.0,519646,2
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,MatB,Control,BCL2L11,50,evaluable_descriptive,present,True,2,5,179,201,2,4.036726790312013,15.42799957721665,0.039230769230769236,0.03910614525139665,3.9741174025544583,4.099336178069568,519646,2
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,MatB,Control,ETS2,50,evaluable_descriptive,present,True,2,5,179,201,2,6.621126238833401,116.36080423403587,0.31583333333333335,0.2849162011173184,5.740295692313118,7.501956785353685,519646,2
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,MatB,Control,PFKFB3,50,evaluable_descriptive,present,True,2,5,179,201,2,3.1221284686052257,7.713999788608325,0.022948717948717952,0.0223463687150838,3.063115671444928,3.181141265765523,519646,2
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v1,MatB,Control,PRKD2,50,evaluable_descriptive,present,True,2,5,179,201,2,2.2790946438504927,3.8569998943041623,0.011474358974358976,0.0111731843575419,2.2261626389997877,2.332026648701198,519646,2
